      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 1.39750E+01   1.90212E+17   1.94631E+09   1.78413E+02   2.93609E-02   3.33257E-08
 1.40250E+01   1.90563E+17   2.07596E+09   1.78896E+02   2.94270E-02   3.33301E-08
 1.40750E+01   1.91177E+17   2.21916E+09   1.79515E+02   2.94966E-02   3.33206E-08
 1.41250E+01   1.92047E+17   2.37385E+09   1.80265E+02   2.95693E-02   3.32976E-08
 1.41750E+01   1.93164E+17   2.53914E+09   1.81141E+02   2.96447E-02   3.32615E-08
 1.42250E+01   1.94519E+17   2.71502E+09   1.82134E+02   2.97223E-02   3.32130E-08
 1.42750E+01   1.96102E+17   2.90213E+09   1.83241E+02   2.98017E-02   3.31529E-08
 1.43250E+01   1.97901E+17   3.10156E+09   1.84451E+02   2.98825E-02   3.30819E-08
 1.43750E+01   1.99904E+17   3.31464E+09   1.85758E+02   2.99640E-02   3.30011E-08
 1.44250E+01   2.02097E+17   3.54281E+09   1.87154E+02   3.00460E-02   3.29112E-08
 1.44750E+01   2.04466E+17   3.78753E+09   1.88630E+02   3.01279E-02   3.28134E-08
 1.45250E+01   2.06997E+17   4.05014E+09   1.90176E+02   3.02093E-02   3.27085E-08
 1.45750E+01   2.09675E+17   4.33184E+09   1.91785E+02   3.02898E-02   3.25976E-08
 1.46250E+01   2.12482E+17   4.63356E+09   1.93445E+02   3.03690E-02   3.24816E-08
 1.46750E+01   2.15403E+17   4.95599E+09   1.95148E+02   3.04463E-02   3.23615E-08
 1.47250E+01   2.18422E+17   5.29948E+09   1.96885E+02   3.05216E-02   3.22383E-08
 1.47750E+01   2.21520E+17   5.66411E+09   1.98645E+02   3.05942E-02   3.21127E-08
